,vol_requests,event_time,hits,is_priority,category_id,amsl,amsl_unit,org_title,org_content_id,addresses_count,locality,region,postalcode,primary_loc,display_url,recurrence_type,hours,created_date,last_modified_date,status,Latitude,Longitude,Census Tract,BIN,BBL,NTA
372,12,0,31,,2.0,,,Carter Burden Center for the Aging,24345,1,"1484 First Avenue
New York, NY 10075
(40.77130632257246, -73.95343329083079)",NY,10075.0,,/opportunities/5764,ongoing,0,September 20 2011,September 21 2011,approved,,,,,,
373,5,0,154,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5273,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
374,20,0,27,,,,,Street Project,3001,1,"441 Manhattan Avenue
New York, NY 10026
(40.80669464442542, -73.95561864336202)",NY,10026.0,,/opportunities/5346,onetime,0,May 10 2011,May 11 2011,approved,,,,,,
375,5,0,466,,3.0,,,WisdomLand After School and Summer Day Camp,38048,1,"132 03 Sanford Avenue
Flushing, NY 11354
(40.76862022064671, -73.82719028070687)",NY,11354.0,,/opportunities/5128,ongoing,0,February 23 2011,July 08 2011,approved,,,,,,
376,10,0,522,,3.0,,,Metropolitan Council on Jewish Poverty,974,1,"80 Maiden Lane
New York, NY 10038
(40.70722063476455, -74.00745556513084)",NY,10038.0,,/opportunities/5216,ongoing,0,March 21 2011,March 21 2011,approved,,,,,,
377,25,0,76,,1.0,,,Lexington School and Center for the Deaf,38253,1,"26 26 75th St
Jackson Heights, NY 11370
(40.75935377085989, -73.89184400040028)",NY,11370.0,,/opportunities/5311,onetime,0,April 20 2011,April 21 2011,approved,,,,,,
378,100,0,237,,1.0,,,NYC Service,3747,1,"five boroughs
New York, NY 10007
(40.71363051943297, -74.00913138370635)",NY,10007.0,,/opportunities/5518,ongoing,0,July 14 2011,July 26 2011,approved,,,,,,
379,99,0,54,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5417,ongoing,0,June 06 2011,June 07 2011,approved,,,,,,
380,50,0,550,,5.0,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 11205
(40.693882095282504, -73.96433450773128)",NY,11205.0,,/opportunities/5222,ongoing,0,March 22 2011,March 23 2011,approved,,,,,,
381,5,0,542,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5277,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
382,4,0,73,,1.0,,,Police Athletic League Of New York,3067,1,"34 1 2 East 12th Street
New York, NY 10003
(40.734434119371144, -73.99401070079284)",NY,10003.0,,/opportunities/5359,onetime,0,May 12 2011,May 13 2011,approved,,,,,,
383,100,0,168,,4.0,,,US Fund for UNICEF,35469,1,"125 Maiden Lane
New York, NY 10038
(40.706178049016415, -74.00602267255746)",NY,10038.0,,/opportunities/5284,ongoing,0,April 13 2011,April 14 2011,approved,,,,,,
384,100,0,2953,,,,,JBFCS,1891,12,"135 50th Street
New York, NY 10020
(40.76073029550787, -73.98236448051341)",NY,10020.0,,/opportunities/4982,ongoing,0,January 11 2011,September 23 2011,approved,,,,,,
385,99,0,55,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5445,ongoing,0,June 07 2011,June 10 2011,approved,,,,,,
386,6,0,10,,1.0,,,YWCA of Brooklyn,34656,1,"30 Third Avenue
Brooklyn, NY 11217
(40.685876893530235, -73.98037041156317)",NY,11217.0,,/opportunities/5229,onetime,0,March 24 2011,April 14 2011,approved,,,,,,
387,4,0,230,,1.0,,,Artists Striving To End Poverty,2250,1,"165 46th Street
New York, NY 10036
(40.7586085621595, -73.98506333562563)",NY,10036.0,,/opportunities/5114,ongoing,0,February 15 2011,February 22 2011,approved,,,,,,
388,99,0,36,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5415,ongoing,0,June 06 2011,June 08 2011,approved,,,,,,
389,2,0,114,,2.0,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5266,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
390,5,0,551,,,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5288,ongoing,0,April 14 2011,April 18 2011,approved,,,,,,
391,50,0,129,,1.0,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl
Bronx, NY 10463
(40.88463029202243, -73.89251933209881)",NY,10463.0,,/opportunities/5011,onetime,0,January 14 2011,March 15 2011,approved,,,,,,
392,99,0,43,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5441,ongoing,0,June 07 2011,June 10 2011,approved,,,,,,
393,20,0,251,,1.0,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5186,onetime,0,March 11 2011,March 11 2011,approved,,,,,,
394,1,0,385,,1.0,,,"Spoons Across America dba Farm to Table, Inc.",37389,1,"540 President Street
Brooklyn, NY 11215
(40.6773834625823, -73.98508745696203)",NY,11215.0,,/opportunities/5047,ongoing,0,January 27 2011,January 28 2011,approved,,,,,,
395,1,0,26,,1.0,,,Chelsea Opera,3182,1,"277 New
York, NY 10113-0277
(40.741242999564804, -73.99834000029074)",NY,,,/opportunities/5217,ongoing,0,March 21 2011,March 21 2011,approved,,,,,,
396,12,0,66,,,,,American Diabetes Association,39913,1,"333 Seventh Avenue
New York, NY 10001
(40.747492275236596, -73.99319231774615)",NY,10001.0,,/opportunities/5357,onetime,0,May 12 2011,June 01 2011,approved,,,,,,
397,99,0,74,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5410,ongoing,0,June 06 2011,June 08 2011,approved,,,,,,
398,15,0,192,,5.0,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5561,ongoing,0,July 27 2011,September 09 2011,approved,,,,,,
399,25,0,857,y,6.0,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/5679,ongoing,0,August 27 2011,August 30 2011,approved,,,,,,
400,1,0,216,,1.0,,,National Multiple Sclerosis Society NYC Chapter,545,1,"733 Third Avenue
New York, NY 10017
(40.753095051479136, -73.9727597212405)",NY,10017.0,,/opportunities/5025,ongoing,0,January 21 2011,January 21 2011,approved,,,,,,
401,1,0,87,,1.0,,,Hospital Audiences Inc. (HAI),3094,1,"548 Broadway
New York, NY 10012
(40.723633146495736, -73.99822304358818)",NY,10012.0,,/opportunities/5675,onetime,0,August 24 2011,August 25 2011,approved,,,,,,
402,30,0,244,,3.0,,,In Arms Reach Inc,37042,1,"160 CONVENT AVE
New York City, NY 10031
(40.81951334804657, -73.95002324608663)",NY,10031.0,,/opportunities/5072,ongoing,0,February 03 2011,April 27 2011,approved,,,,,,
403,1,0,337,,5.0,,,New York Cares,666,1,"214 29th St
New York, NY 10001
(40.748256698961484, -73.99386680926813)",NY,10001.0,,/opportunities/5577,ongoing,0,August 01 2011,August 01 2011,approved,,,,,,
404,2,0,59,,1.0,,,Girl Scouts NYC,44253,1,"40 Tremont Ave
Bronx, NY 10453
(40.851398678685044, -73.90858151296997)",NY,10453.0,,/opportunities/5567,ongoing,0,July 29 2011,August 22 2011,approved,,,,,,
405,15,0,898,,,,,Citymeals-on-Wheels,101,1,"355 Lexington Ave
New York, NY 10017
(40.75016951126717, -73.97694147468593)",NY,10017.0,,/opportunities/5166,ongoing,0,March 08 2011,March 09 2011,approved,,,,,,
406,5,0,662,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5291,ongoing,0,April 14 2011,April 18 2011,approved,,,,,,
407,150,0,281,,3.0,,,Common Cents New York,2379,1,"570 Columbus Avenue
New York, NY 10024
(40.787638010624505, -73.97132979921389)",NY,10024.0,,/opportunities/5525,onetime,0,July 18 2011,July 18 2011,approved,,,,,,
408,3,0,145,,1.0,,,Big Apple Basketball,36124,1,"55 Lexington Avenue
New York, NY 10010
(40.74055729531126, -73.98392283234197)",NY,10010.0,,/opportunities/5125,ongoing,0,February 23 2011,February 23 2011,approved,,,,,,
409,1,0,94,,1.0,,,Coney Island Lighthouse Mission,2068,1,"2114 Mermaid Ave
Brooklyn, NY 11224
(40.576224014939264, -73.9881199499576)",NY,11224.0,,/opportunities/5673,ongoing,0,August 24 2011,August 25 2011,approved,,,,,,
410,10,0,233,,2.0,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5084,ongoing,0,February 07 2011,August 16 2011,approved,,,,,,
411,15,0,501,,2.0,,,NYC Department Of Consumer Affairs Office Of Financial Empowerment,119,1,"42 Broadway
NY, NY 10004
(40.7062044008714, -74.01295941595015)",NY,10004.0,,/opportunities/5303,onetime,0,April 18 2011,April 18 2011,approved,,,,,,
412,1,0,173,,2.0,,,Jewish Association for Services for the Aged (JASA),728,1,"2075 68th Street
Brooklyn, NY 11234
(40.61878522290015, -73.91010666655434)",NY,11234.0,,/opportunities/5158,ongoing,0,March 07 2011,March 07 2011,approved,,,,,,
413,50,0,162,,1.0,,,"The Puppetry Arts Theatre, Inc",999,1,"4th St
Brooklyn, NY 11215
(40.66536245344844, -73.99280367092406)",NY,11215.0,,/opportunities/5244,onetime,0,April 04 2011,April 07 2011,approved,,,,,,
414,15,0,1305,,,,,Bellevue Hospital,264,1,"27th Street
New York, NY 10016
(40.74271237865085, -73.98454533643442)",NY,10016.0,,/opportunities/5215,ongoing,0,March 21 2011,March 21 2011,approved,,,,,,
415,100,0,28,,1.0,,,Child Development Support Corp,36959,1,"352 358 Classon Avenue
Brooklyn, NY 11238
(40.67886241346963, -73.9638204696389)",NY,11238.0,,/opportunities/4989,ongoing,0,January 12 2011,January 12 2011,approved,,,,,,
416,1,0,182,,1.0,,,New York Asian Women's Center,24,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5622,ongoing,0,August 12 2011,August 15 2011,approved,,,,,,
417,99,0,89,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5408,ongoing,0,June 06 2011,June 08 2011,approved,,,,,,
418,1,0,220,,1.0,,,FEGS,2833,1,"80 VanDam Street
New York, NY 10013
(40.72662250912646, -74.00806457272058)",NY,10013.0,,/opportunities/5741,ongoing,0,September 14 2011,September 19 2011,approved,,,,,,
419,1,0,155,,2.0,,,FEGS,2833,1,"130 59th Street
New York, NY 10022
(40.7623940412621, -73.9685868670245)",NY,10022.0,,/opportunities/5656,ongoing,0,August 19 2011,August 19 2011,approved,,,,,,
420,4,0,310,,1.0,,,entrepreneurshipEDGE,39403,1,"1430 Broadway
New York, NY 10018
(40.7539853802881, -73.9869780025237)",NY,10018.0,,/opportunities/5503,ongoing,0,July 06 2011,July 06 2011,approved,,,,,,
421,15,0,68,,1.0,,,New York City Hemophilia Chapter,39862,1,"358 Fifth Avenue
New York, NY 10001
(40.74863441421377, -73.98441493474019)",NY,10001.0,,/opportunities/5349,onetime,0,May 10 2011,May 11 2011,approved,,,,,,
422,5,0,231,,5.0,,,New York Methodist Hospital,2285,1,"506 Sixth Street
Brooklyn, NY 11215
(40.66834080066649, -73.97936760962226)",NY,11215.0,,/opportunities/5648,ongoing,0,August 17 2011,August 19 2011,approved,,,,,,
423,100,0,152,,2.0,,,Friendly Visiting at the JCCGCI,37924,1,"3001 37th Street
Brooklyn, NY 11224
(40.573273749723825, -74.00249064003097)",NY,11224.0,,/opportunities/5569,ongoing,0,August 01 2011,August 01 2011,approved,,,,,,
424,1,0,97,,5.0,,,Up2Us,37687,1,"791 Empire Blvd
Brooklyn, NY 11213
(40.663684048666546, -73.93536510198723)",NY,11213.0,,/opportunities/5202,ongoing,0,March 15 2011,March 22 2011,approved,,,,,,
425,3,0,196,,3.0,,,"QSAC, Inc. (Quality Services for the Autism Community)",38735,1,"253 35th Street
New York, NY 10001
(40.75251948538039, -73.99214910419215)",NY,10001.0,,/opportunities/5600,ongoing,0,August 04 2011,August 04 2011,approved,,,,,,
426,1,0,204,,1.0,,,Up2Us,37687,1,"791 Empire Blvd
Brooklyn, NY 11213
(40.663684048666546, -73.93536510198723)",NY,11213.0,,/opportunities/5111,ongoing,0,February 15 2011,March 01 2011,approved,,,,,,
427,1,0,115,,3.0,,,New York Legal Assistance Group,104,1,"7 Hanover Square
New York, NY 10004
(40.7043068313896, -74.00918226342714)",NY,10004.0,,/opportunities/5632,ongoing,0,August 16 2011,August 17 2011,approved,,,,,,
428,200,0,345,,1.0,,,Governors Island Alliance,3862,1,"4 Irving Place
New York, NY 10003
(40.734106908087384, -73.98864446892128)",NY,10003.0,,/opportunities/5348,ongoing,0,May 10 2011,May 11 2011,approved,,,,,,
429,4,0,133,,2.0,,,Episcopal Social Services NYC,42496,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5730,ongoing,0,September 09 2011,September 13 2011,approved,,,,,,
430,20,0,56,,1.0,,,MASBIA,37295,1,"1372 Coney Island Ave
Brooklyn, NY 11230
(40.62409891619836, -73.96513223562873)",NY,11230.0,,/opportunities/5176,ongoing,0,March 09 2011,March 09 2011,approved,,,,,,
431,10,0,74,,,,,The Lenox Hill Neighborhood House,2138,1,"331 70th Street
New York, NY 10021
(40.76689065140857, -73.95789392809615)",NY,10021.0,,/opportunities/4978,onetime,0,January 10 2011,January 12 2011,approved,,,,,,
432,5,0,66,,2.0,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5735,ongoing,0,September 13 2011,September 14 2011,approved,,,,,,
433,100,0,1180,,1.0,,,New York City Department of Parks & Recreation,3706,1,"830 Fifth Avenue
New York, NY 10065
(40.76737436501733, -73.97069062911662)",NY,10065.0,,/opportunities/4980,onetime,0,January 11 2011,January 12 2011,approved,,,,,,
434,50,0,1396,y,4.0,,,Earth Day New York,1208,1,"201 42nd Street
New York, NY 10017
(40.75079056486506, -73.97443173060336)",NY,10017.0,,/opportunities/5253,ongoing,0,April 07 2011,April 08 2011,approved,,,,,,
435,40,0,94,,,,,American Diabetes Association,39913,1,"333 Seventh Avenue
New York, NY 10001
(40.747492275236596, -73.99319231774615)",NY,10001.0,,/opportunities/5356,onetime,0,May 12 2011,June 01 2011,approved,,,,,,
436,10,0,30,,,,,entrepreneurshipEDGE,39403,1,"1430 Broadway
New York, NY 10018
(40.7539853802881, -73.9869780025237)",NY,10018.0,,/opportunities/5760,ongoing,0,September 16 2011,September 19 2011,approved,,,,,,
437,4,0,201,,5.0,,,Metropolitan Council on Jewish Poverty,974,1,"80 Maiden Lane
New York, NY 10038
(40.70722063476455, -74.00745556513084)",NY,10038.0,,/opportunities/5172,ongoing,0,March 08 2011,May 06 2011,approved,,,,,,
438,15,0,235,,5.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5646,ongoing,0,August 17 2011,August 19 2011,approved,,,,,,
439,10,0,306,,2.0,,,Metropolitan Council on Jewish Poverty,974,1,"80 Maiden Lane
New York, NY 10038
(40.70722063476455, -74.00745556513084)",NY,10038.0,,/opportunities/5201,ongoing,0,March 15 2011,March 21 2011,approved,,,,,,
440,1,0,766,,1.0,,,Chelsea Art Museum,2989,1,"556 22nd Street
New York, NY 10011
(40.7476971546152, -74.00637234980138)",NY,10011.0,,/opportunities/5461,ongoing,0,June 08 2011,June 09 2011,approved,,,,,,
441,10,0,417,,2.0,,,Paws of Hope foundation,38762,1,"934 New
York, NY 10156
(40.74681900039661, -73.97679400044274)",NY,10156.0,,/opportunities/5228,ongoing,0,March 23 2011,March 23 2011,approved,,,,,,
442,5,0,582,,1.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5256,ongoing,0,April 08 2011,April 14 2011,approved,,,,,,
443,100,0,464,,3.0,,,New York Needs You,37019,1,"40 WORTH ST
New York, NY 10013
(40.717284048272404, -74.00672711428712)",NY,10013.0,,/opportunities/5000,ongoing,0,January 14 2011,March 07 2011,approved,,,,,,
444,1,0,25,,2.0,,,New York City Coalition Against Hunger,3671,1,"50 Broad Street
New York, NY 10004
(40.705530442636864, -74.0115002665583)",NY,10004.0,,/opportunities/5152,ongoing,0,March 02 2011,March 10 2011,approved,,,,,,
445,5,0,32,,1.0,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/4993,onetime,0,January 13 2011,January 14 2011,approved,,,,,,
446,1,0,295,,2.0,,,Turtle Bay Music School,33503,1,"244 52nd Street
New York, NY 10022
(40.756624229687965, -73.96884239322272)",NY,10022.0,,/opportunities/5251,ongoing,0,April 06 2011,April 07 2011,approved,,,,,,
447,10,0,137,,2.0,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5220,ongoing,0,March 22 2011,July 13 2011,approved,,,,,,
448,20,0,133,,1.0,,,American Liver Foundation,38926,1,"39 Broadway
New York, NY 10006
(40.70625429589656, -74.01296358496856)",NY,10006.0,,/opportunities/5315,onetime,0,April 21 2011,April 21 2011,approved,,,,,,
449,20,0,127,,1.0,,,African Cultural Center Inc.,48349,1,"111 14th Street
New York, NY 10003
(40.73420096837262, -73.98926385518747)",NY,10003.0,,/opportunities/5555,ongoing,0,July 24 2011,July 25 2011,approved,,,,,,
450,500,0,206,,3.0,,,iMentor,614,1,"30 Broad St
New York, NY 10004
(40.706177421210555, -74.01126869053508)",NY,10004.0,,/opportunities/5296,ongoing,0,April 15 2011,April 18 2011,approved,,,,,,
451,50,0,174,,1.0,,,American Cancer Society-Making Strides Against Breast Cancer,49480,1,"132 32nd Street
New York, NY 10001
(40.74868428617484, -73.98921741350024)",NY,10001.0,,/opportunities/5594,ongoing,0,August 03 2011,August 04 2011,approved,,,,,,
452,99,0,27,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5428,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
453,1000,0,350,y,6.0,,,Memorial Sloan-Kettering Cancer Center,3587,1,"1250 First Avenue
New York, NY 10065
(40.76491214294413, -73.95810077216288)",NY,10065.0,,/opportunities/5693,ongoing,0,August 30 2011,August 31 2011,approved,,,,,,
454,1,0,79,,,,,"Afro-Asian, Inc.",34605,1,"107 Suffolk St
New York, NY 10002
(40.719521874540526, -73.98583731954874)",NY,10002.0,,/opportunities/5580,ongoing,0,August 01 2011,August 02 2011,approved,,,,,,
455,3,0,1348,,4.0,,,Isabella Geriatric Center,1436,1,"515 Audubon Avenue
New York, NY 10040
(40.85474542045091, -73.92794650452043)",NY,10040.0,,/opportunities/5241,ongoing,0,April 01 2011,April 01 2011,approved,,,,,,
456,4,0,96,,1.0,,,Ubuntu Education Fund,52527,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5751,ongoing,0,September 15 2011,September 16 2011,approved,,,,,,
457,20,0,372,,1.0,,,September Concert,4209,1,"601 57th Street
New York, NY 10019
(40.770388783849285, -73.99149741362523)",NY,10019.0,,/opportunities/5690,ongoing,0,August 30 2011,August 31 2011,approved,,,,,,
458,5,0,1420,,2.0,,,"New York City Family Justice Center, Queens",39303,1,"126 02 82nd Avenue
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5299,ongoing,0,April 15 2011,April 18 2011,approved,,,,,,
459,25,0,136,y,6.0,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/5678,ongoing,0,August 27 2011,August 28 2011,approved,,,,,,
460,25,0,256,y,6.0,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/5677,ongoing,0,August 27 2011,August 30 2011,approved,,,,,,
461,5,0,193,,,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5269,ongoing,0,April 12 2011,April 19 2011,approved,,,,,,
462,99,0,80,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5421,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
463,5,0,241,,3.0,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,,/opportunities/5463,ongoing,0,June 09 2011,June 09 2011,approved,,,,,,
464,10,0,546,,3.0,,,Girls Incorporated Of New York City,1166,1,"283 Adams Street
Brooklyn, NY 11201
(40.6949894054037, -73.98858815746328)",NY,11201.0,,/opportunities/5344,ongoing,0,May 09 2011,June 08 2011,approved,,,,,,
465,50,0,172,,1.0,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl
Bronx, NY 10463
(40.88463029202243, -73.89251933209881)",NY,10463.0,,/opportunities/5009,onetime,0,January 14 2011,January 25 2011,approved,,,,,,
466,120,0,332,,1.0,,,NATIONAL SEPTEMBER 11 MEMORIAL & MUSEUM                                      ,42021,1,"1 Liberty St
New York, NY 10006
(40.7091849032636, -74.01057253131532)",NY,10006.0,,/opportunities/5560,ongoing,0,July 27 2011,August 10 2011,approved,,,,,,
467,50,0,981,y,3.0,,,New York City Children's Services,50221,1,"29 Fort Greene Place
Brooklyn, NY 11217
(40.68897153307231, -73.97689848785359)",NY,11217.0,,/opportunities/5652,ongoing,0,August 17 2011,September 02 2011,approved,,,,,,
468,6,0,4192,y,3.0,,,Counseling in Schools,37581,1,"65 95th Street
New York, NY 10025
(40.79190979026373, -73.96735479584436)",NY,10025.0,,/opportunities/5087,ongoing,0,February 08 2011,February 08 2011,approved,,,,,,
469,2,0,94,,1.0,,,Episcopal Social Services NYC,42496,1,"305 7th Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5582,ongoing,0,August 02 2011,August 17 2011,approved,,,,,,
470,12,0,308,,,,,The Lenox Hill Neighborhood House,2138,1,"331 70th Street
New York, NY 10021
(40.76689065140857, -73.95789392809615)",NY,10021.0,,/opportunities/5563,ongoing,0,July 28 2011,July 29 2011,approved,,,,,,
471,1,0,263,,1.0,,,Big Apple Greeter,92,1,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,,/opportunities/5095,ongoing,0,February 10 2011,February 11 2011,approved,,,,,,
472,10,0,286,,2.0,,,Dress for Success - Bronx Branch,49954,1,"2038 Davidson Avenue
Bronx, NY 10453
(40.85374837851653, -73.90853996733885)",NY,10453.0,,/opportunities/5612,ongoing,0,August 10 2011,August 10 2011,approved,,,,,,
473,9999,0,378,,1.0,,,Catchafire,39853,1,"118 28th Street
New York, NY 10016
(40.742887997159826, -73.98310079513675)",NY,10016.0,,/opportunities/5352,ongoing,0,May 11 2011,June 06 2011,approved,,,,,,
474,100,0,422,,1.0,,,DOROT,397,1,"171 85th Street
New York, NY 10024
(40.786855600459035, -73.97516990427897)",NY,10024.0,,/opportunities/5491,ongoing,0,June 28 2011,August 23 2011,approved,,,,,,
475,3,0,77,,5.0,,,Police Athletic League Of New York,3067,1,"985 Rockaway Avenue
Brooklyn, NY 11212
(40.656451255408264, -73.90732282830548)",NY,11212.0,,/opportunities/5647,ongoing,0,August 17 2011,August 18 2011,approved,,,,,,
476,2,0,29,y,5.0,,,New York City Department of Parks & Recreation,3706,1,"1234 5th Avenue
New York, NY 10029
(40.793325183462535, -73.95176754309219)",NY,10029.0,,/opportunities/5753,ongoing,0,September 16 2011,September 16 2011,approved,,,,,,
477,3,0,81,,2.0,,,Part of the Solution (POTS),46,1,"2763 Webster Ave
Bronx, NY 10458
(40.86579443967629, -73.88632317887395)",NY,10458.0,,/opportunities/5747,ongoing,0,September 15 2011,September 15 2011,approved,,,,,,
478,15,0,676,,1.0,,,No Doubt Inc.,38358,1,"61 43 186th Street
Fresh Meadow, NY 11365
(40.73987184371066, -73.79462153515567)",NY,11365.0,,/opportunities/5164,ongoing,0,March 08 2011,March 09 2011,approved,,,,,,
479,99,0,28,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5432,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
480,100,0,215,,1.0,,,Best Buddies New York,38180,1,"113 82nd Street
New York, NY 10024
(40.78430152589584, -73.97499903309341)",NY,10024.0,,/opportunities/5162,onetime,0,March 07 2011,March 11 2011,approved,,,,,,
481,15,0,280,,1.0,,,ARTs East New York Inc.,37775,1,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,,/opportunities/5099,ongoing,0,February 11 2011,March 02 2011,approved,,,,,,
482,20,0,128,y,2.0,,,Heights and Hills,38496,1,"57 Willoughby Street
Brooklyn, NY 11201
(40.692238836414404, -73.98662013867026)",NY,11201.0,,/opportunities/5766,ongoing,0,September 20 2011,September 21 2011,approved,,,,,,
483,15,0,115,,4.0,,,Stuyvesant Cove Park,38302,1,"24 20 FDR Drive Service Rd
New York, NY 10010
(40.73914078212147, -73.98289845639863)",NY,10010.0,,/opportunities/5727,onetime,0,September 08 2011,September 08 2011,approved,,,,,,
484,10,0,1240,y,3.0,,,"""I Have a Dream"" Foundation - NY: Ravenswood Program",744,1,"1401 36th Ave
Astoria, NY 11106
(40.76021383635026, -73.93744882217851)",NY,11106.0,,/opportunities/4997,ongoing,0,January 13 2011,January 14 2011,approved,,,,,,
485,2,0,290,,1.0,,,"Going Coastal, Inc.",989,1,"230 Sackett Street
Brooklyn, NY 11231
(40.68392768175474, -73.99871220556926)",NY,11231.0,,/opportunities/5255,ongoing,0,April 08 2011,April 08 2011,approved,,,,,,
486,20,0,260,,2.0,,,The Dialogue Project,4448,1,"420 8th Ave
Brooklyn, NY 11238
(40.66865562817529, -73.97684099566105)",NY,11238.0,,/opportunities/5382,ongoing,0,May 24 2011,May 24 2011,approved,,,,,,
487,2,0,308,,1.0,,,Episcopal Social Services NYC,42496,1,"305 7th Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5581,ongoing,0,August 02 2011,September 21 2011,approved,,,,,,
488,20,0,296,,1.0,,,SCOPE,37871,1,"15 36th Street
New York, NY 10018
(40.750181248104184, -73.98472070423014)",NY,10018.0,,/opportunities/5113,onetime,0,February 15 2011,February 22 2011,approved,,,,,,
